pk	interventions	tissue	time_unit	time	substance_name	pktype	unit	figure	group_pk	mean	auc_end	kel	se	individual_pk	value	sd	cv	median	max	min
1131	397	plasma	min	[-30.0, 0.0, 30.0, 60.0, 90.0, 120.0]	cortisol	concentration	nmol/l	/media/data/Israelian2006_Fig3.png	302.0	[256.95, 228.78, 215.36, 334.56, 494.72, 571.35]	50627.1		[26.2, 24.56, 19.65, 34.39, 45.85, 52.4]							
1132	396	plasma	min	[-30.0, 0.0, 30.0, 60.0, 90.0, 120.0]	cortisol	concentration	nmol/l	/media/data/Israelian2006_Fig3.png	301.0	[265.14, 248.44, 238.27, 408.26, 556.94, 594.28]	56448.59999999999		[39.31, 24.56, 34.4, 42.57, 58.96, 52.4]							
1132	397	plasma	min	[-30.0, 0.0, 30.0, 60.0, 90.0, 120.0]	cortisol	concentration	nmol/l	/media/data/Israelian2006_Fig3.png	301.0	[265.14, 248.44, 238.27, 408.26, 556.94, 594.28]	56448.59999999999		[39.31, 24.56, 34.4, 42.57, 58.96, 52.4]							
1133	396	plasma	min	[-30.0, 0.0, 30.0, 60.0, 90.0, 120.0]	FFA	concentration	µmol/l	/media/data/Israelian2006_Fig4.png	302.0	[582.43, 579.72, 329.47, 241.79, 202.13, 206.81]	52431.9	0.008500212366590373	[34.49, 29.56, 34.48, 20.94, 23.4, 25.86]							
1133	397	plasma	min	[-30.0, 0.0, 30.0, 60.0, 90.0, 120.0]	FFA	concentration	µmol/l	/media/data/Israelian2006_Fig4.png	302.0	[582.43, 579.72, 329.47, 241.79, 202.13, 206.81]	52431.9	0.008500212366590373	[34.49, 29.56, 34.48, 20.94, 23.4, 25.86]							
1134	396	plasma	min	[-30.0, 0.0, 30.0, 60.0, 90.0, 120.0]	FFA	concentration	µmol/l	/media/data/Israelian2006_Fig4.png	301.0	[552.87, 551.39, 382.43, 348.93, 320.35, 322.57]	61224.6	0.004164586245153055	[57.88, 60.34, 50.49, 39.41, 38.18, 34.49]							
1134	397	plasma	min	[-30.0, 0.0, 30.0, 60.0, 90.0, 120.0]	FFA	concentration	µmol/l	/media/data/Israelian2006_Fig4.png	301.0	[552.87, 551.39, 382.43, 348.93, 320.35, 322.57]	61224.6	0.004164586245153055	[57.88, 60.34, 50.49, 39.41, 38.18, 34.49]							
1157	399	plasma	min	[-15.0, -10.0, 0.0, 5.0, 10.0, 15.0, 20.0, 25.0, 30.0, 35.0, 40.0, 45.0, 50.0, 60.0, 70.0, 90.0, 120.0, 150.0, 180.0, 240.0]	GLP-1	concentration	pmol/l	/media/data/Knop2007_Fig3.png	305.0	[1.87, 1.73, 1.89, None, None, 3.88, None, None, 4.27, None, None, 3.73, None, 2.99, None, 2.46, 1.96, 1.85, 1.52, 1.65]			[0.65, 0.38, 0.41, None, None, 0.94, None, None, 1.06, None, None, 0.98, None, 0.71, None, 0.58, 0.48, 0.59, 0.47, 0.37]							
1158	399	plasma	min	[-15.0, -10.0, 0.0, 5.0, 10.0, 15.0, 20.0, 25.0, 30.0, 35.0, 40.0, 45.0, 50.0, 60.0, 70.0, 90.0, 120.0, 150.0, 180.0, 240.0]	GLP-1	concentration	pmol/l	/media/data/Knop2007_Fig3.png	304.0	[2.37, 2.3, 2.41, None, None, 3.3, None, None, 5.32, None, None, 4.58, None, 3.95, None, 2.68, 1.95, 1.53, 1.52, 1.13]			[0.8, 0.8, 0.8, None, None, 0.89, None, None, 1.41, None, None, 1.35, None, 1.0, None, 0.43, 0.51, 0.48, 0.5, 0.33]							
1159	398	plasma	min	[-15.0, -10.0, 0.0, 5.0, 10.0, 15.0, 20.0, 25.0, 30.0, 35.0, 40.0, 45.0, 50.0, 60.0, 70.0, 90.0, 120.0, 150.0, 180.0, 240.0]	GIP	concentration	pmol/l	/media/data/Knop2007_Fig3.png	305.0	[14.57, 13.38, 14.55, None, None, 12.95, None, None, 11.55, None, None, None, None, 9.93, None, None, 11.03, None, None, 11.45]			[1.58, 2.17, 1.97, None, None, 2.76, None, None, 2.95, None, None, None, None, 2.56, None, None, 3.55, None, None, 3.55]							
1160	398	plasma	min	[-15.0, -10.0, 0.0, 5.0, 10.0, 15.0, 20.0, 25.0, 30.0, 35.0, 40.0, 45.0, 50.0, 60.0, 70.0, 90.0, 120.0, 150.0, 180.0, 240.0]	GIP	concentration	pmol/l	/media/data/Knop2007_Fig3.png	304.0	[21.47, 21.07, 21.84, None, None, 18.08, None, None, 15.89, None, None, None, None, 13.88, None, None, 11.42, None, None, 11.45]			[5.52, 4.93, 3.55, None, None, 4.73, None, None, 4.14, None, None, None, None, 3.74, None, None, 2.96, None, None, 3.94]							
1038	391	plasma	min	[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 17.0, 20.0, 25.0, 30.0, 38.0, 55.0, 75.0, 90.0]	glucose	concentration	mg/100ml	/media/data/Ferrannini1979_Fig1.png	284.0	[72.72, 227.06, 260.59, 253.01, 247.94, 242.89, 232.79, 223.53, 215.95, 215.92, 215.89, 209.16, 197.39, 189.81, 191.45, 187.23, 172.08, 179.54, 160.11, 142.35, 127.03, 114.0, 92.46, 81.1]	12237.945000000002	0.013120543388047383	[None, 18.46, 12.58, 7.55, 8.39, 10.9, 10.07, 5.04, 5.03, 5.88, 5.87, 4.19, 5.87, 8.39, 9.23, 9.23, 4.19, 9.23, 7.55, 9.23, 6.71, 5.03, 5.03, 4.2]							
1039	391	plasma	min	[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 17.0, 20.0, 25.0, 30.0, 38.0, 55.0, 75.0, 90.0]	insulin	concentration	µU/ml	/media/data/Ferrannini1979_Fig1.png	284.0	[5.63, 35.09, 55.35, 63.5, 57.43, 56.8, 45.09, 44.88, 43.2, 42.57, 40.48, 37.13, 35.87, 34.82, 36.91, 34.19, 31.25, 29.98, 23.9, 20.12, 16.95, 14.99, 8.63, 6.47]	1820.285	0.024113124752289786	[None, None, 6.27, 6.48, 6.06, 7.52, 5.43, 5.43, 4.6, 6.06, 4.6, 5.01, 4.81, 3.34, 6.27, 4.18, 4.39, 3.34, 2.92, 2.3, 1.25, 1.67, 0.84, 0.63]							
1040	391	plasma	min	[-0.47, 0.49, 1.32, 2.34, 3.41, 4.38, 5.38, 6.41, 7.44, 8.51, 9.54, 10.35, 11.38, 12.46, 13.44, 14.46, 15.49, 16.41, 17.54, 18.52, 19.39, 20.41, 21.54, 22.56, 23.49, 24.41, 25.43, 26.66, 27.68, 28.55, 29.63, 30.45, 31.52, 32.55, 33.57, 34.44, 35.51, 36.74, 37.66, 38.53, 39.5, 40.52, 41.44, 42.57, 43.49, 44.62, 45.49, 46.56, 47.53, 48.66, 49.63, 50.45, 51.58, 52.75, 53.57, 54.44, 55.72, 56.59, 57.61, 58.53, 59.51, 60.48, 61.66, 62.42, 63.5, 64.62, 65.54, 66.52, 67.59, 68.61, 69.48, 70.56, 71.68, 72.66, 73.63, 74.55, 75.42, 76.44, 77.46, 78.48, 79.61, 80.63, 81.65, 82.72, 83.59, 84.82, 85.64, 86.66, 87.63, 88.71, 89.73]	insulin	rate_secretion	mU/min	/media/data/Ferrannini1979_Fig4.png	284.0	[2.36, 52.62, 94.65, 95.06, 72.39, 52.76, 40.46, 34.47, 33.05, 33.16, 33.38, 33.49, 31.46, 29.23, 27.41, 25.49, 23.77, 22.76, 21.95, 19.73, 18.61, 17.81, 16.9, 16.1, 14.79, 14.49, 14.29, 14.2, 14.11, 14.22, 14.13, 13.63, 13.23, 12.32, 12.13, 11.53, 11.13, 11.14, 11.35, 11.36, 11.37, 11.38, 11.39, 10.18, 10.08, 10.3, 10.51, 9.3, 9.31, 9.21, 9.32, 9.33, 8.33, 8.34, 8.55, 8.45, 7.24, 7.45, 7.46, 7.47, 6.36, 6.37, 6.38, 6.39, 5.38, 5.19, 5.3, 5.31, 5.01, 5.02, 5.03, 4.33, 4.23, 3.94, 4.15, 4.06, 4.17, 4.18, 4.18, 4.19, 4.31, 6.04, 6.16, 6.47, 6.27, 5.78, 5.99, 6.0, 6.11, 6.02, 5.82]	1399.0302000000001	0.02516059719596	[0.81, 4.68, 10.38, 11.29, 11.9, 8.44, 8.45, 5.8, 4.38, 5.19, 1.53, 3.36, 4.17, 3.87, 4.27, 4.58, 2.95, 3.26, 2.65, 3.56, 3.15, 2.54, 2.54, 2.34, 2.65, 2.65, 2.75, 2.54, 2.44, 2.34, 2.34, 2.44, 1.93, 2.95, 2.65, 1.93, 2.13, 2.03, 1.52, 1.42, 1.63, 1.63, 1.22, 1.63, 1.73, 1.43, 1.42, 1.42, 1.22, 1.43, 1.42, 1.32, 1.32, 1.32, 1.12, 1.63, 1.22, 1.32, 1.32, 1.22, 1.32, 1.73, 1.42, 0.92, 0.92, 1.12, 0.61, 0.71, 1.12, 0.71, 1.02, 0.71, 1.02, 1.12, 0.91, 0.91, 0.81, 1.12, 0.71, 0.71, 0.71, 1.02, 1.32, 0.81, 0.81, 1.12, 0.92, 0.82, 0.61, 0.81, 0.81]							
1135	399	plasma	min	[-15.0, -10.0, 0.0, 5.0, 10.0, 15.0, 20.0, 25.0, 30.0, 35.0, 40.0, 45.0, 50.0, 60.0, 70.0, 90.0, 120.0, 150.0, 180.0, 240.0]	glucose	concentration	mmol/l	/media/data/Knop2007_Fig1.png	305.0	[5.47, 5.34, 5.42, 5.21, 6.08, 7.16, 7.99, 8.56, 9.02, 9.64, 9.43, 9.6, 8.89, 8.52, 7.52, 6.11, 4.86, 4.32, 4.36, 4.8]	1490.85	0.004323555201481372	[0.33, 0.37, 0.37, 0.29, 0.25, 0.21, 0.33, 0.25, 0.37, 0.33, 0.37, 0.5, 0.46, 0.29, 0.5, 0.79, 0.33, 0.29, 0.33, 0.37]							
1136	399	plasma	min	[-15.0, -10.0, 0.0, 5.0, 10.0, 15.0, 20.0, 25.0, 30.0, 35.0, 40.0, 45.0, 50.0, 60.0, 70.0, 90.0, 120.0, 150.0, 180.0, 240.0]	glucose	concentration	mmol/l	/media/data/Knop2007_Fig1.png	304.0	[8.63, 8.71, 8.63, 8.21, 9.17, 9.95, 10.99, 11.61, 13.1, 13.19, 14.43, 14.97, 15.22, 15.92, 16.09, 15.25, 13.17, 11.18, 9.59, 8.22]	2984.3250000000003	0.004196974600590581	[0.66, 0.54, 0.58, 0.71, 0.66, 0.83, 0.54, 0.41, 0.5, 0.54, 0.58, 0.75, 0.83, 0.71, 1.08, 1.04, 1.16, 1.33, 1.12, 1.08]							
1137	399	plasma	min	[-15.0, -10.0, 0.0, 5.0, 10.0, 15.0, 20.0, 25.0, 30.0, 35.0, 40.0, 45.0, 50.0, 60.0, 70.0, 90.0, 120.0, 150.0, 180.0, 240.0]	insulin	concentration	pmol/l	/media/data/Knop2007_Fig1.png	305.0	[33.18, 34.82, 35.62, None, 107.79, None, 228.09, None, 254.62, None, 293.59, None, 312.64, 289.38, 217.15, 131.61, 51.85, 22.71, 22.61, 21.6]			[6.64, 7.47, 5.81, None, 21.58, None, 25.73, None, 31.54, None, 41.5, None, 50.63, 48.96, 42.32, 34.86, 13.28, 7.47, 8.3, 4.98]							
1138	399	plasma	min	[-15.0, -10.0, 0.0, 5.0, 10.0, 15.0, 20.0, 25.0, 30.0, 35.0, 40.0, 45.0, 50.0, 60.0, 70.0, 90.0, 120.0, 150.0, 180.0, 240.0]	insulin	concentration	pmol/l	/media/data/Knop2007_Fig1.png	304.0	[45.35, 46.16, 44.48, None, 46.92, None, 86.48, None, 123.56, None, 130.95, None, 137.52, 145.73, 133.33, 136.57, 94.41, 67.1, 55.47, 36.31]			[9.9, 9.07, 9.9, None, 8.25, None, 14.03, None, 24.74, None, 28.04, None, 25.57, 27.22, 27.22, 29.69, 22.27, 17.32, 14.02, 7.42]							
1139	399	plasma	min	[-15.0, -10.0, 0.0, 5.0, 10.0, 15.0, 20.0, 25.0, 30.0, 35.0, 40.0, 45.0, 50.0, 60.0, 70.0, 90.0, 120.0, 150.0, 180.0, 240.0]	c-peptide	concentration	pmol/l	/media/data/Knop2007_Fig1.png	305.0	[607.03, 578.32, 613.78, None, 820.65, None, 1527.52, None, 1927.26, None, 2334.12, None, 2448.16, 2855.05, 2383.33, 1989.94, 1489.17, 852.66, 723.28, 571.7]			[57.15, 85.71, 135.7, None, 100.0, None, 135.71, None, 178.59, None, 200.0, None, 228.57, 335.7, 185.7, 171.41, 128.57, 78.56, 50.03, 71.44]							
1140	399	plasma	min	[-15.0, -10.0, 0.0, 5.0, 10.0, 15.0, 20.0, 25.0, 30.0, 35.0, 40.0, 45.0, 50.0, 60.0, 70.0, 90.0, 120.0, 150.0, 180.0, 240.0]	c-peptide	concentration	pmol/l	/media/data/Knop2007_Fig1.png	304.0	[783.73, 769.32, 761.95, None, 804.46, None, 960.95, None, 1231.45, None, 1352.32, None, 1437.59, 1608.35, 1657.96, 1864.1, 1656.65, 1484.85, 1241.78, 1054.89]			[128.28, 121.15, 142.49, None, 149.62, None, 149.66, None, 156.79, None, 206.68, None, 220.91, 249.43, 256.52, 249.41, 270.78, 242.25, 199.55, 171.04]							
1041	392	plasma	min	[-20.0, 0.0, 15.0, 30.0, 45.0, 60.0, 75.0, 90.0, 105.0, 120.0, 135.0, 150.0, 165.0, 180.0, 195.0, 210.0]	glucose	concentration	mg/dl	/media/data/Ferrannini1988_Fig1.png	286.0	[93.87, 93.36, 122.96, 161.83, 181.38, 191.62, 180.99, 166.49, 154.31, 149.85, 146.18, 142.5, 131.86, 123.55, 113.68, 102.26]	32847.45	0.0037696606454199317	[10.06, 8.51, 6.97, 9.28, 9.28, 11.6, 10.83, 10.05, 10.06, 10.06, 9.28, 10.06, 9.28, 6.97, 10.06, 9.28]							
1042	392	plasma	min	[-20.0, 0.0, 15.0, 30.0, 45.0, 60.0, 75.0, 90.0, 105.0, 120.0, 135.0, 150.0, 165.0, 180.0, 195.0, 210.0]	glucose	concentration	mg/dl	/media/data/Ferrannini1988_Fig1.png	287.0	[194.46, 193.17, 224.32, 263.19, 293.56, 311.55, 329.54, 336.69, 350.05, 339.41, 327.99, 324.31, 305.17, 299.94, 294.72, 287.94]	67491.22499999999	0.001870005240494741	[19.34, 18.56, 18.56, 21.67, 16.25, 19.34, 20.89, 21.66, 23.98, 22.43, 23.21, 22.44, 21.66, 24.75, 22.44, 19.33]							
1043	392	plasma	min	[-20.0, 0.0, 15.0, 30.0, 45.0, 60.0, 75.0, 90.0, 105.0, 120.0, 135.0, 150.0, 165.0, 180.0, 195.0, 210.0]	insulin	concentration	µU/ml	/media/data/Ferrannini1988_Fig1.png	286.0	[None, 11.27, None, 60.65, None, 83.67, None, 72.9, None, 65.53, None, 56.93, None, 50.18, None, 32.28]			[None, 3.1, None, 5.89, None, 8.99, None, 9.3, None, 13.95, None, 12.71, None, 11.16, None, 7.13]							
1044	392	plasma	min	[-20.0, 0.0, 15.0, 30.0, 45.0, 60.0, 75.0, 90.0, 105.0, 120.0, 135.0, 150.0, 165.0, 180.0, 195.0, 210.0]	insulin	concentration	µU/ml	/media/data/Ferrannini1988_Fig1.png	287.0	[None, 21.5, None, 40.8, None, 41.5, None, 50.26, None, 52.51, None, 51.66, None, 43.36, None, 48.71]			[None, 5.58, None, 9.3, None, 9.3, None, 12.09, None, 12.09, None, 14.26, None, 11.78, None, 13.02]							
1045	392	plasma	min	[-10.0, 10.0, 25.0, 40.0, 55.0, 70.0, 85.0, 100.0, 115.0, 130.0, 145.0, 160.0, 175.0, 190.0, 205.0]	glucose	ra	mg/kg/min	/media/data/Ferrannini1988_Fig2.png	286.0	[2.19, 5.0, 6.9, 6.88, 6.76, 5.06, 3.12, 4.34, 4.75, 3.9, 3.16, 3.99, 2.6, 2.46, 1.84]	932.0	0.006570024916903596	[0.19, 0.54, 0.52, 0.41, 0.66, 0.79, 0.58, 0.54, 0.66, 0.54, 0.52, 0.52, 0.64, 0.45, 0.58]							
1046	392	plasma	min	[-10.0, 10.0, 25.0, 40.0, 55.0, 70.0, 85.0, 100.0, 115.0, 130.0, 145.0, 160.0, 175.0, 190.0, 205.0]	glucose	ra	mg/kg/min	/media/data/Ferrannini1988_Fig2.png	287.0	[2.6, 5.31, 7.93, 7.58, 6.4, 6.49, 4.98, 6.3, 4.36, 4.19, 3.47, 2.81, 2.27, 2.23, 1.57]	1015.8500000000001	0.009056187273201278	[0.31, 0.52, 0.66, 0.48, 0.54, 0.52, 0.33, 0.66, 0.6, 0.56, 0.45, 0.48, 0.48, 0.6, 0.43]							
1047	392	plasma	min	[-10.0, 10.0, 25.0, 40.0, 55.0, 70.0, 85.0, 100.0, 115.0, 130.0, 145.0, 160.0, 175.0, 190.0, 205.0]	glucose	ra	mg/kg/min	/media/data/Ferrannini1988_Fig2.png	286.0	[None, 4.21, 6.03, 6.65, 5.3, 3.87, 2.54, 3.77, 3.91, 3.22, 2.88, 3.59, 2.12, 1.53, 1.01]		0.006943418054832358	[None, 0.6, 0.54, 0.44, 0.79, 0.5, 0.56, 0.48, 0.75, 0.58, 0.83, 0.54, 0.71, 0.42, 0.38]							
1048	392	plasma	min	[-10.0, 10.0, 25.0, 40.0, 55.0, 70.0, 85.0, 100.0, 115.0, 130.0, 145.0, 160.0, 175.0, 190.0, 205.0]	glucose	ra	mg/kg/min	/media/data/Ferrannini1988_Fig2.png	287.0	[None, 4.65, 5.7, 6.29, 4.8, 5.58, 3.99, 4.98, 2.48, 2.98, 2.32, 2.34, 0.99, 1.21, 0.71]		0.010126182050276817	[None, 0.48, 0.6, 0.42, 0.54, 0.52, 0.34, 0.93, 0.28, 0.71, 0.44, 0.54, 0.42, 0.42, 0.38]							
1049	392	plasma	min	[-10.0, 10.0, 25.0, 40.0, 55.0, 70.0, 85.0, 100.0, 115.0, 130.0, 145.0, 160.0, 175.0, 190.0, 205.0]	glucose	ra	mg/kg/min	/media/data/Ferrannini1988_Fig2.png	286.0	[2.2, 0.93, 0.66, 0.04, 1.14, 0.91, 0.75, 0.52, 0.68, 0.66, 0.41, 0.58, 0.62, 1.22, 0.87]	167.65000000000003	-0.003183390517902562	[0.29, 0.41, 0.5, 0.35, 0.5, 0.52, 0.41, 0.35, 0.46, 0.46, 0.41, 0.44, 0.41, 0.5, 0.6]							
1050	392	plasma	min	[-10.0, 10.0, 25.0, 40.0, 55.0, 70.0, 85.0, 100.0, 115.0, 130.0, 145.0, 160.0, 175.0, 190.0, 205.0]	glucose	ra	mg/kg/min	/media/data/Ferrannini1988_Fig2.png	287.0	[2.53, 1.31, 1.87, 1.22, 1.31, 1.12, 0.5, 0.81, 1.66, 0.97, 1.14, 1.06, 1.06, 1.04, 0.89]	261.3	0.001675110917326005	[0.31, 0.54, 0.46, 0.54, 0.31, 0.33, 0.41, 0.41, 0.33, 0.33, 0.33, 0.41, 0.56, 0.44, 0.44]							
1051	392	plasma	min	[-10.0, 10.0, 25.0, 40.0, 55.0, 70.0, 85.0, 100.0, 115.0, 130.0, 145.0, 160.0, 175.0, 190.0, 205.0]	glucose	rd	mg/kg/min	/media/data/Ferrannini1988_Fig3.png	286.0	[2.26, 1.12, 2.11, 3.9, 5.65, 6.05, 4.99, 6.1, 5.54, 4.19, 4.57, 5.29, 3.13, 3.73, 3.1]	894.2	0.005602005639797551	[0.2, 0.36, 0.33, 0.45, 0.64, 0.72, 0.69, 0.55, 0.55, 0.48, 0.41, 0.7, 0.61, 0.47, 0.5]							
1052	392	plasma	min	[-10.0, 10.0, 25.0, 40.0, 55.0, 70.0, 85.0, 100.0, 115.0, 130.0, 145.0, 160.0, 175.0, 190.0, 205.0]	glucose	rd	mg/kg/min	/media/data/Ferrannini1988_Fig3.png	287.0	[2.57, 1.7, 2.87, 3.37, 3.43, 4.15, 3.37, 5.02, 4.88, 5.18, 4.3, 4.46, 3.93, 4.38, 2.76]	816.25	0.006032458183896897	[0.36, 0.23, 0.53, 0.51, 0.5, 0.41, 0.47, 0.64, 0.44, 0.81, 0.56, 0.39, 0.37, 0.45, 0.48]							
1053	392	plasma	min	[-10.0, 10.0, 25.0, 40.0, 55.0, 70.0, 85.0, 100.0, 115.0, 130.0, 145.0, 160.0, 175.0, 190.0, 205.0]	glucose	clearance	ml/kg/min	/media/data/Ferrannini1988_Fig3.png	286.0	[1.21, 0.83, 1.1, 1.1, 1.08, 1.22, 0.94, 1.21, 1.19, 1.52, 1.21, 1.24, 1.21, 1.49, 1.16]	252.975	-0.0006617602090644623	[0.34, 0.27, 0.28, 0.25, 0.23, 0.31, 0.27, 0.27, 0.25, 0.33, 0.38, 0.36, 0.3, 0.3, 0.31]							
729	348	plasma	h	[0.0, 0.25, 0.5, 0.75, 1.0, 1.5, 2.0, 3.0, 4.0, 5.0, 6.0, 8.0, 10.0, 12.0]	paraxanthine	concentration	µg/ml	/media/data/Oh2012_Fig3.png	238.0	[0.002, 0.012, 0.031, 0.035, 0.033, 0.035, 0.037, 0.042, 0.045, 0.047, 0.051, 0.051, 0.048, 0.044]	0.529875	0.036908999701516065	[0.009, 0.013, 0.014, 0.012, 0.01, 0.01, 0.011, 0.009, 0.008, 0.01, 0.01, 0.011, 0.012, 0.012]							
729	349	plasma	h	[0.0, 0.25, 0.5, 0.75, 1.0, 1.5, 2.0, 3.0, 4.0, 5.0, 6.0, 8.0, 10.0, 12.0]	paraxanthine	concentration	µg/ml	/media/data/Oh2012_Fig3.png	238.0	[0.002, 0.012, 0.031, 0.035, 0.033, 0.035, 0.037, 0.042, 0.045, 0.047, 0.051, 0.051, 0.048, 0.044]	0.529875	0.036908999701516065	[0.009, 0.013, 0.014, 0.012, 0.01, 0.01, 0.011, 0.009, 0.008, 0.01, 0.01, 0.011, 0.012, 0.012]							
729	350	plasma	h	[0.0, 0.25, 0.5, 0.75, 1.0, 1.5, 2.0, 3.0, 4.0, 5.0, 6.0, 8.0, 10.0, 12.0]	paraxanthine	concentration	µg/ml	/media/data/Oh2012_Fig3.png	238.0	[0.002, 0.012, 0.031, 0.035, 0.033, 0.035, 0.037, 0.042, 0.045, 0.047, 0.051, 0.051, 0.048, 0.044]	0.529875	0.036908999701516065	[0.009, 0.013, 0.014, 0.012, 0.01, 0.01, 0.011, 0.009, 0.008, 0.01, 0.01, 0.011, 0.012, 0.012]							
729	351	plasma	h	[0.0, 0.25, 0.5, 0.75, 1.0, 1.5, 2.0, 3.0, 4.0, 5.0, 6.0, 8.0, 10.0, 12.0]	paraxanthine	concentration	µg/ml	/media/data/Oh2012_Fig3.png	238.0	[0.002, 0.012, 0.031, 0.035, 0.033, 0.035, 0.037, 0.042, 0.045, 0.047, 0.051, 0.051, 0.048, 0.044]	0.529875	0.036908999701516065	[0.009, 0.013, 0.014, 0.012, 0.01, 0.01, 0.011, 0.009, 0.008, 0.01, 0.01, 0.011, 0.012, 0.012]							
729	352	plasma	h	[0.0, 0.25, 0.5, 0.75, 1.0, 1.5, 2.0, 3.0, 4.0, 5.0, 6.0, 8.0, 10.0, 12.0]	paraxanthine	concentration	µg/ml	/media/data/Oh2012_Fig3.png	238.0	[0.002, 0.012, 0.031, 0.035, 0.033, 0.035, 0.037, 0.042, 0.045, 0.047, 0.051, 0.051, 0.048, 0.044]	0.529875	0.036908999701516065	[0.009, 0.013, 0.014, 0.012, 0.01, 0.01, 0.011, 0.009, 0.008, 0.01, 0.01, 0.011, 0.012, 0.012]							
1054	392	plasma	min	[-10.0, 10.0, 25.0, 40.0, 55.0, 70.0, 85.0, 100.0, 115.0, 130.0, 145.0, 160.0, 175.0, 190.0, 205.0]	glucose	clearance	ml/kg/min	/media/data/Ferrannini1988_Fig3.png	287.0	[2.44, 1.19, 1.36, 2.22, 2.99, 3.29, 2.99, 3.96, 3.79, 3.01, 3.27, 4.23, 2.74, 3.35, 2.88]	624.8249999999999	-0.0016610791249291879	[0.2, 0.58, 0.38, 0.42, 0.5, 0.41, 0.47, 0.5, 0.49, 0.5, 0.41, 0.49, 0.53, 0.33, 0.55]							
1172	400	plasma	min	[None, None, 0.0, 15.0, 30.0, 45.0, 60.0, 75.0, 90.0, 105.0, 120.0, 135.0, 150.0, 165.0, 180.0, 195.0, 210.0, 225.0, 240.0]	glucose	ra	mg/min	/media/data/Thomaseth2008_Fig1.png	308.0	[None, None, 170.03, 147.14, 121.53, 105.72, 91.01, 76.29, 63.76, 58.31, 56.13, 52.86, 51.23, 51.23, 51.23, 52.32, 56.68, 64.31, 71.93]			[None, None, 17.98, 20.16, 21.25, 23.98, 26.7, 21.25, 20.16, 17.98, 16.35, 16.89, 16.89, 15.26, 15.26, 14.71, 14.71, 19.07, 22.34]							
730	348	plasma	h	[0.0, 0.25, 0.5, 0.75, 1.0, 1.5, 2.0, 3.0, 4.0, 5.0, 6.0, 8.0, 10.0, 12.0]	paraxanthine/caffeine	ratio	-	/media/data/Oh2012_Fig3.png	238.0	[None, 0.081, 0.103, 0.128, 0.14, 0.168, 0.19, 0.249, 0.293, 0.34, 0.408, 0.491, 0.594, 0.691]		-0.16966893014400358	[None, 0.104, 0.053, 0.052, 0.05, 0.062, 0.071, 0.081, 0.105, 0.129, 0.161, 0.222, 0.316, 0.395]							
730	349	plasma	h	[0.0, 0.25, 0.5, 0.75, 1.0, 1.5, 2.0, 3.0, 4.0, 5.0, 6.0, 8.0, 10.0, 12.0]	paraxanthine/caffeine	ratio	-	/media/data/Oh2012_Fig3.png	238.0	[None, 0.081, 0.103, 0.128, 0.14, 0.168, 0.19, 0.249, 0.293, 0.34, 0.408, 0.491, 0.594, 0.691]		-0.16966893014400358	[None, 0.104, 0.053, 0.052, 0.05, 0.062, 0.071, 0.081, 0.105, 0.129, 0.161, 0.222, 0.316, 0.395]							
730	350	plasma	h	[0.0, 0.25, 0.5, 0.75, 1.0, 1.5, 2.0, 3.0, 4.0, 5.0, 6.0, 8.0, 10.0, 12.0]	paraxanthine/caffeine	ratio	-	/media/data/Oh2012_Fig3.png	238.0	[None, 0.081, 0.103, 0.128, 0.14, 0.168, 0.19, 0.249, 0.293, 0.34, 0.408, 0.491, 0.594, 0.691]		-0.16966893014400358	[None, 0.104, 0.053, 0.052, 0.05, 0.062, 0.071, 0.081, 0.105, 0.129, 0.161, 0.222, 0.316, 0.395]							
730	351	plasma	h	[0.0, 0.25, 0.5, 0.75, 1.0, 1.5, 2.0, 3.0, 4.0, 5.0, 6.0, 8.0, 10.0, 12.0]	paraxanthine/caffeine	ratio	-	/media/data/Oh2012_Fig3.png	238.0	[None, 0.081, 0.103, 0.128, 0.14, 0.168, 0.19, 0.249, 0.293, 0.34, 0.408, 0.491, 0.594, 0.691]		-0.16966893014400358	[None, 0.104, 0.053, 0.052, 0.05, 0.062, 0.071, 0.081, 0.105, 0.129, 0.161, 0.222, 0.316, 0.395]							
730	352	plasma	h	[0.0, 0.25, 0.5, 0.75, 1.0, 1.5, 2.0, 3.0, 4.0, 5.0, 6.0, 8.0, 10.0, 12.0]	paraxanthine/caffeine	ratio	-	/media/data/Oh2012_Fig3.png	238.0	[None, 0.081, 0.103, 0.128, 0.14, 0.168, 0.19, 0.249, 0.293, 0.34, 0.408, 0.491, 0.594, 0.691]		-0.16966893014400358	[None, 0.104, 0.053, 0.052, 0.05, 0.062, 0.071, 0.081, 0.105, 0.129, 0.161, 0.222, 0.316, 0.395]							
